Fréquence (Hz)	Niveau (dB)
11364,147949	-94,863647
11366,839600	-96,202057
11369,531250	-96,191757
11372,222900	-94,846695
11374,914551	-95,561768
11377,606201	-94,959480
11380,297852	-95,264206
11382,989502	-96,620049
11385,681152	-95,327240
11388,372803	-95,532036
11391,064453	-95,020920
11393,756104	-94,710312
11396,447754	-95,643242
11399,139404	-96,696609
11401,831055	-96,924690
11404,522705	-96,051727
11407,214355	-95,636284
11409,906006	-97,525284
11412,597656	-97,327026
11415,289307	-94,919464
11417,980957	-94,786552
11420,672607	-95,416374
11423,364258	-94,125618
11426,055908	-94,667282
11428,747559	-96,280380
11431,439209	-96,318855
11434,130859	-95,797005
11436,822510	-95,338814
11439,514160	-95,154747
11442,205811	-96,313576
11444,897461	-94,748810
11447,589111	-95,778313
11450,280762	-95,391792
11452,972412	-96,210747
11455,664063	-96,393867
11458,355713	-95,162766
11461,047363	-96,129524
11463,739014	-95,619995
11466,430664	-94,626602
11469,122314	-94,951332
11471,813965	-95,775978
11474,505615	-96,675934
11477,197266	-95,776314
11479,888916	-95,835800
11482,580566	-96,858414
11485,272217	-95,964188
11487,963867	-95,147820
11490,655518	-95,252029
11493,347168	-97,786919
11496,038818	-95,663727
11498,730469	-94,461807
11501,422119	-95,568214
11504,113770	-95,289970
11506,805420	-95,881462
11509,497070	-95,457535
11512,188721	-95,702812
11514,880371	-97,497437
11517,572021	-96,925735
11520,263672	-96,111938
11522,955322	-95,506775
11525,646973	-95,466194
11528,338623	-94,965279
11531,030273	-96,304665
11533,721924	-95,257187
11536,413574	-95,361481
11539,105225	-96,736115
11541,796875	-95,233643
11544,488525	-94,686996
11547,180176	-95,694313
11549,871826	-96,863182
11552,563477	-95,590195
11555,255127	-95,287994
11557,946777	-94,255074
11560,638428	-95,234680
11563,330078	-94,956932
11566,021729	-95,794090
11568,713379	-95,688004
11571,405029	-94,997704
11574,096680	-94,846649
11576,788330	-95,025871
11579,479980	-94,694084
11582,171631	-93,991043
11584,863281	-94,963173
11587,554932	-96,756821
11590,246582	-97,745110
11592,938232	-96,957756
11595,629883	-95,814720
11598,321533	-95,971741
11601,013184	-96,169510
11603,704834	-96,476318
11606,396484	-95,521072
11609,088135	-94,483742
11611,779785	-95,408882
11614,471436	-95,560982
11617,163086	-95,449852
11619,854736	-94,486427
11622,546387	-95,388138
11625,238037	-96,934341
11627,929688	-95,442787
11630,621338	-95,219376
11633,312988	-94,657242
11636,004639	-94,988541
11638,696289	-95,908600
11641,387939	-95,595444
11644,079590	-95,093338
11646,771240	-94,258408
11649,462891	-94,910118
11652,154541	-94,842674
11654,846191	-96,394936
11657,537842	-96,874130
11660,229492	-95,569489
11662,921143	-95,081490
11665,612793	-95,014717
11668,304443	-97,019035
11670,996094	-97,004463
11673,687744	-95,968674
11676,379395	-94,250641
11679,071045	-95,054153
11681,762695	-95,136307
11684,454346	-96,560989
11687,145996	-96,754181
11689,837646	-95,951057
11692,529297	-96,154205
11695,220947	-96,425499
11697,912598	-95,298416
11700,604248	-94,994217
11703,295898	-95,767220
11705,987549	-94,504227
11708,679199	-94,539131
11711,370850	-94,286926
11714,062500	-94,458656
11716,754150	-95,716003
11719,445801	-95,262032
11722,137451	-96,897369
11724,829102	-96,157570
11727,520752	-96,757729
11730,212402	-96,779259
11732,904053	-95,590057
11735,595703	-95,685966
11738,287354	-95,526894
11740,979004	-96,576820
11743,670654	-95,554276
11746,362305	-95,886620
11749,053955	-95,894485
11751,745605	-95,850922
11754,437256	-96,049026
11757,128906	-95,303360
11759,820557	-94,628532
11762,512207	-94,486565
11765,203857	-95,640846
11767,895508	-94,655151
11770,587158	-94,834457
11773,278809	-95,135765
11775,970459	-96,252678
11778,662109	-95,519371
11781,353760	-95,355507
11784,045410	-95,999504
11786,737061	-95,708725
11789,428711	-96,068893
11792,120361	-95,800133
11794,812012	-95,528816
11797,503662	-96,558388
11800,195313	-95,975281
11802,886963	-95,658646
11805,578613	-95,774345
11808,270264	-95,639091
11810,961914	-95,726418
11813,653564	-95,497055
11816,345215	-94,461708
11819,036865	-95,036797
11821,728516	-95,416122
11824,420166	-96,159851
11827,111816	-95,786354
11829,803467	-95,281525
11832,495117	-96,588959
11835,186768	-96,585892
11837,878418	-95,159775
11840,570068	-95,222244
11843,261719	-95,515411
11845,953369	-94,435547
11848,645020	-94,999908
11851,336670	-95,234779
11854,028320	-95,849274
11856,719971	-95,474258
11859,411621	-96,318794
11862,103271	-96,091431
11864,794922	-95,335709
11867,486572	-95,268440
11870,178223	-96,037651
11872,869873	-95,168503
11875,561523	-95,643631
11878,253174	-96,695251
11880,944824	-96,960991
11883,636475	-97,123253
11886,328125	-97,390419
11889,019775	-97,239754
11891,711426	-95,272545
11894,403076	-94,046326
11897,094727	-94,960587
11899,786377	-95,104088
11902,478027	-95,390953
11905,169678	-97,442902
11907,861328	-97,058159
11910,552979	-96,058571
11913,244629	-95,631104
11915,936279	-95,684532
11918,627930	-96,621948
11921,319580	-94,625275
11924,011230	-94,933243
11926,702881	-95,387451
11929,394531	-95,352913
11932,086182	-96,503716
11934,777832	-97,490784
11937,469482	-96,219162
11940,161133	-95,429199
11942,852783	-95,242249
11945,544434	-94,537895
11948,236084	-95,208153
11950,927734	-94,702942
11953,619385	-94,261604
11956,311035	-96,114777
11959,002686	-97,374901
11961,694336	-95,994003
11964,385986	-96,053848
11967,077637	-96,165741
11969,769287	-96,048401
11972,460938	-95,902885
11975,152588	-94,566063
11977,844238	-94,727386
11980,535889	-95,486427
11983,227539	-94,961929
11985,919189	-95,515015
11988,610840	-96,709137
11991,302490	-96,929222
11993,994141	-96,475136
11996,685791	-95,795792
11999,377441	-96,452332
12002,069092	-96,043419
12004,760742	-96,533279
12007,452393	-95,621002
12010,144043	-95,868942
12012,835693	-96,475700
12015,527344	-95,761909
12018,218994	-94,995598
12020,910645	-95,404305
12023,602295	-95,699226
12026,293945	-95,906166
12028,985596	-96,484146
12031,677246	-94,936958
12034,368896	-94,963371
12037,060547	-95,653313
12039,752197	-95,779037
12042,443848	-96,215118
12045,135498	-96,615204
12047,827148	-95,290077
12050,518799	-95,414040
12053,210449	-96,305374
12055,902100	-96,961258
12058,593750	-97,601105
12061,285400	-96,156609
12063,977051	-95,625015
12066,668701	-96,381508
12069,360352	-95,679573
12072,052002	-96,096497
12074,743652	-97,059944
12077,435303	-95,827942
12080,126953	-94,849152
12082,818604	-95,121544
12085,510254	-94,881744
12088,201904	-95,312897
12090,893555	-95,493622
12093,585205	-94,869881
12096,276855	-95,979424
12098,968506	-96,223511
12101,660156	-95,667587
12104,351807	-95,927933
12107,043457	-96,245934
12109,735107	-95,215347
12112,426758	-95,277931
12115,118408	-95,422646
12117,810059	-95,618698
12120,501709	-95,798988
12123,193359	-95,098091
12125,885010	-94,891556
12128,576660	-94,297188
12131,268311	-94,441895
12133,959961	-95,961868
12136,651611	-95,768959
12139,343262	-94,626167
12142,034912	-94,651329
12144,726563	-94,968964
12147,418213	-94,889954
12150,109863	-95,150284
12152,801514	-96,608162
12155,493164	-96,293648
12158,184814	-98,629341
12160,876465	-96,667000
12163,568115	-96,984245
12166,259766	-95,837563
12168,951416	-94,791206
12171,643066	-95,679024
12174,334717	-96,353172
12177,026367	-95,673820
12179,718018	-95,165627
12182,409668	-93,721100
12185,101318	-94,471550
12187,792969	-95,115601
12190,484619	-95,942940
12193,176270	-95,754791
12195,867920	-95,184578
12198,559570	-94,580925
12201,251221	-95,122696
12203,942871	-96,065079
12206,634521	-95,205734
12209,326172	-95,948540
12212,017822	-95,678062
12214,709473	-95,496574
12217,401123	-95,418350
12220,092773	-96,602150
12222,784424	-96,712166
12225,476074	-96,074921
12228,167725	-97,114510
12230,859375	-95,083824
12233,551025	-94,776093
12236,242676	-96,920883
12238,934326	-96,588615
12241,625977	-95,287796
12244,317627	-95,247131
12247,009277	-96,736130
12249,700928	-95,863182
12252,392578	-95,951324
12255,084229	-97,156784
12257,775879	-96,482452
12260,467529	-96,547905
12263,159180	-97,274216
12265,850830	-95,186646
12268,542480	-95,683167
12271,234131	-95,954109
12273,925781	-96,393539
12276,617432	-96,317299
12279,309082	-95,205475
12282,000732	-94,918434
12284,692383	-95,220375
12287,384033	-95,820900
12290,075684	-96,618027
12292,767334	-95,508743
12295,458984	-95,998993
12298,150635	-96,057564
12300,842285	-95,094765
12303,533936	-94,814407
12306,225586	-96,498657
12308,917236	-95,991333
12311,608887	-95,587837
12314,300537	-96,371140
12316,992188	-95,728004
12319,683838	-97,134331
12322,375488	-95,349701
12325,067139	-94,826591
12327,758789	-95,827461
12330,450439	-95,722763
12333,142090	-94,850525
12335,833740	-95,275955
12338,525391	-94,795990
12341,217041	-94,406906
12343,908691	-95,345650
12346,600342	-97,751991
12349,291992	-96,828568
12351,983643	-95,290398
12354,675293	-96,412956
12357,366943	-97,862946
12360,058594	-96,269974
12362,750244	-96,550629
12365,441895	-96,928429
12368,133545	-97,413559
12370,825195	-98,646698
12373,516846	-97,655113
12376,208496	-96,195374
12378,900146	-97,192123
12381,591797	-96,514015
12384,283447	-96,330849
12386,975098	-95,495895
12389,666748	-96,763657
12392,358398	-97,278992
12395,050049	-95,936310
12397,741699	-96,386635
12400,433350	-95,549530
12403,125000	-94,623787
12405,816650	-95,846863
12408,508301	-95,853287
12411,199951	-96,016190
12413,891602	-96,531013
12416,583252	-95,505447
12419,274902	-94,748466
12421,966553	-95,375084
12424,658203	-95,489174
12427,349854	-95,079529
12430,041504	-95,728317
12432,733154	-96,207893
12435,424805	-96,679276
12438,116455	-96,965775
12440,808105	-96,194901
12443,499756	-95,325424
12446,191406	-96,037857
12448,883057	-95,495026
12451,574707	-94,325203
12454,266357	-95,437233
12456,958008	-97,483383
12459,649658	-98,001122
12462,341309	-96,555573
12465,032959	-94,755775
12467,724609	-94,879166
12470,416260	-95,899277
12473,107910	-95,101227
12475,799561	-95,222290
12478,491211	-95,455070
12481,182861	-96,323723
12483,874512	-95,885017
12486,566162	-96,529716
12489,257813	-96,773201
12491,949463	-96,441200
12494,641113	-97,251549
12497,332764	-96,954498
12500,024414	-97,092049
12502,716064	-96,353622
12505,407715	-95,491768
12508,099365	-95,540062
12510,791016	-94,769119
12513,482666	-94,966431
12516,174316	-96,177002
12518,865967	-96,234772
12521,557617	-96,364182
12524,249268	-95,686958
12526,940918	-95,386528
12529,632568	-96,254265
12532,324219	-96,230240
12535,015869	-95,763763
12537,707520	-94,801155
12540,399170	-95,535042
12543,090820	-96,072464
12545,782471	-96,068222
12548,474121	-96,373322
12551,165771	-96,058220
12553,857422	-95,669540
12556,549072	-94,951828
12559,240723	-95,552544
12561,932373	-96,478745
12564,624023	-96,406258
12567,315674	-96,357620
12570,007324	-95,156250
12572,698975	-95,726089
12575,390625	-96,090981
12578,082275	-95,529755
12580,773926	-95,984604
12583,465576	-95,567848
12586,157227	-94,878365
12588,848877	-96,288490
12591,540527	-96,313354
12594,232178	-94,860352
12596,923828	-95,288445
12599,615479	-96,239761
12602,307129	-96,208076
12604,998779	-95,917786
12607,690430	-95,825264
12610,382080	-95,540367
12613,073730	-96,693741
12615,765381	-96,618889
12618,457031	-96,150444
12621,148682	-95,618347
12623,840332	-94,666954
12626,531982	-95,811920
12629,223633	-97,021561
12631,915283	-96,568916
12634,606934	-94,662109
12637,298584	-95,005890
12639,990234	-95,819283
12642,681885	-96,448875
12645,373535	-96,161400
12648,065186	-95,474075
12650,756836	-97,013786
12653,448486	-96,181671
12656,140137	-96,185608
12658,831787	-96,101715
12661,523438	-96,721786
12664,215088	-96,991333
12666,906738	-97,314873
12669,598389	-97,275314
12672,290039	-97,325722
12674,981689	-95,866394
12677,673340	-95,848640
12680,364990	-96,510170
12683,056641	-96,899300
12685,748291	-96,930145
12688,439941	-95,505234
12691,131592	-95,654350
12693,823242	-97,075027
12696,514893	-95,356743
12699,206543	-94,623230
12701,898193	-96,295189
12704,589844	-95,947960
12707,281494	-95,055984
12709,973145	-95,423256
12712,664795	-96,923050
12715,356445	-97,682678
12718,048096	-96,695923
12720,739746	-96,719444
12723,431396	-96,130264
12726,123047	-95,815468
12728,814697	-95,275528
12731,506348	-94,537895
12734,197998	-94,997139
12736,889648	-96,087036
12739,581299	-94,785088
12742,272949	-95,450470
12744,964600	-95,528481
12747,656250	-96,070023
12750,347900	-96,522301
12753,039551	-96,275635
12755,731201	-95,715950
12758,422852	-96,147072
12761,114502	-96,107101
12763,806152	-95,926491
12766,497803	-95,688225
12769,189453	-96,274658
12771,881104	-95,217598
12774,572754	-94,694466
12777,264404	-95,126831
12779,956055	-95,121674
12782,647705	-95,555550
12785,339355	-94,671066
12788,031006	-96,253258
12790,722656	-97,050781
12793,414307	-95,736008
12796,105957	-94,942879
12798,797607	-95,650169
12801,489258	-95,282562
12804,180908	-95,347610
12806,872559	-96,446312
12809,564209	-97,998573
12812,255859	-96,875198
12814,947510	-94,257278
12817,639160	-93,688766
12820,330811	-95,122673
12823,022461	-95,738701
12825,714111	-95,938118
12828,405762	-95,232590
12831,097412	-96,485428
12833,789063	-97,543846
12836,480713	-96,250511
12839,172363	-96,746613
12841,864014	-95,641159
12844,555664	-96,580162
12847,247314	-96,290321
12849,938965	-95,870102
12852,630615	-95,746437
12855,322266	-95,673424
12858,013916	-95,560669
12860,705566	-95,061699
12863,397217	-96,538879
12866,088867	-96,877457
12868,780518	-97,336372
12871,472168	-97,690002
12874,163818	-96,419304
12876,855469	-97,480728
12879,547119	-97,720123
12882,238770	-96,615494
12884,930420	-96,918892
12887,622070	-96,755470
12890,313721	-96,536552
12893,005371	-95,455742
12895,697021	-95,109970
12898,388672	-95,720055
12901,080322	-95,945831
12903,771973	-96,426155
12906,463623	-95,852959
12909,155273	-95,752281
12911,846924	-96,583260
12914,538574	-95,393089
12917,230225	-94,888908
12919,921875	-96,308617
12922,613525	-95,846703
12925,305176	-96,769112
12927,996826	-96,925568
12930,688477	-96,403320
12933,380127	-95,675735
12936,071777	-96,010139
12938,763428	-96,469299
12941,455078	-94,726715
12944,146729	-94,650780
12946,838379	-95,719437
12949,530029	-97,837906
12952,221680	-98,341713
12954,913330	-97,320412
12957,604980	-96,615585
12960,296631	-96,332550
12962,988281	-96,345955
12965,679932	-96,007904
12968,371582	-96,249130
12971,063232	-96,191277
12973,754883	-96,879074
12976,446533	-96,497643
12979,138184	-95,680466
12981,829834	-97,107170
12984,521484	-97,142090
12987,213135	-96,430458
12989,904785	-95,993637
12992,596436	-96,170258
12995,288086	-96,518326
12997,979736	-96,223686
13000,671387	-97,052544
13003,363037	-95,799591
13006,054688	-95,164558
13008,746338	-96,601128
13011,437988	-96,629341
13014,129639	-95,423721
13016,821289	-96,140427
13019,512939	-95,641808
13022,204590	-96,673920
13024,896240	-97,477417
13027,587891	-95,283958
13030,279541	-95,575653
13032,971191	-97,568283
13035,662842	-95,644951
13038,354492	-94,386505
13041,046143	-94,975525
13043,737793	-96,401291
13046,429443	-96,421516
13049,121094	-95,705338
13051,812744	-94,802299
13054,504395	-95,456078
13057,196045	-96,274284
13059,887695	-96,126015
13062,579346	-95,432457
13065,270996	-94,685638
13067,962646	-96,170494
13070,654297	-95,891502
13073,345947	-96,918175
13076,037598	-96,458893
13078,729248	-95,242531
13081,420898	-95,818474
13084,112549	-96,876724
13086,804199	-97,052704
13089,495850	-96,177284
13092,187500	-96,407364
13094,879150	-96,635086
13097,570801	-95,451660
13100,262451	-94,497780
13102,954102	-95,342552
13105,645752	-95,291306
13108,337402	-95,093002
13111,029053	-95,667374
13113,720703	-95,478897
13116,412354	-97,070999
13119,104004	-96,713852
13121,795654	-97,733818
13124,487305	-97,620979
13127,178955	-96,976746
13129,870605	-96,444046
13132,562256	-97,626183
13135,253906	-96,321487
13137,945557	-96,205536
13140,637207	-96,707954
13143,328857	-97,551743
13146,020508	-96,565575
13148,712158	-95,526886
13151,403809	-95,086945
13154,095459	-94,504227
13156,787109	-95,923485
13159,478760	-97,096611
13162,170410	-95,987000
13164,862061	-96,225433
13167,553711	-96,142914
13170,245361	-96,943695
13172,937012	-96,617706
13175,628662	-96,942932
13178,320313	-97,062378
13181,011963	-96,211372
13183,703613	-96,484390
13186,395264	-95,479057
13189,086914	-95,939026
13191,778564	-97,105499
13194,470215	-96,365921
13197,161865	-96,604767
13199,853516	-95,444405
13202,545166	-96,124832
13205,236816	-96,146187
13207,928467	-95,681389
13210,620117	-96,513847
13213,311768	-95,908791
13216,003418	-94,383209
13218,695068	-94,330170
13221,386719	-95,982407
13224,078369	-97,670631
13226,770020	-96,127464
13229,461670	-95,493690
13232,153320	-96,343353
13234,844971	-97,215050
13237,536621	-96,572296
13240,228271	-96,796822
13242,919922	-96,089653
13245,611572	-95,589851
13248,303223	-96,054390
13250,994873	-95,563507
13253,686523	-96,104523
13256,378174	-96,298538
13259,069824	-95,980667
13261,761475	-95,913467
13264,453125	-96,463066
13267,144775	-95,447060
13269,836426	-95,606445
13272,528076	-98,291618
13275,219727	-96,702278
13277,911377	-96,501846
13280,603027	-96,884781
13283,294678	-95,501793
13285,986328	-96,109970
13288,677979	-97,208649
13291,369629	-97,473030
13294,061279	-97,125946
13296,752930	-96,261963
13299,444580	-96,284264
13302,136230	-98,042068
13304,827881	-96,415939
13307,519531	-95,017281
13310,211182	-95,333588
13312,902832	-98,087868
13315,594482	-95,805283
13318,286133	-97,192856
13320,977783	-97,533440
13323,669434	-96,680489
13326,361084	-96,561653
13329,052734	-97,421722
13331,744385	-97,582260
13334,436035	-97,401199
13337,127686	-97,732346
13339,819336	-96,172203
13342,510986	-96,350479
13345,202637	-95,945572
13347,894287	-95,651466
13350,585938	-96,881310
13353,277588	-96,772598
13355,969238	-95,691719
13358,660889	-94,613594
13361,352539	-95,529556
13364,044189	-97,045670
13366,735840	-97,504700
13369,427490	-95,764908
13372,119141	-94,568954
13374,810791	-94,026535
13377,502441	-95,073486
13380,194092	-95,844940
13382,885742	-96,228348
13385,577393	-96,127762
13388,269043	-95,891861
13390,960693	-95,370575
13393,652344	-96,038536
13396,343994	-95,871567
13399,035645	-96,481544
13401,727295	-95,541382
13404,418945	-96,089325
13407,110596	-96,124535
13409,802246	-97,140938
13412,493896	-94,938339
13415,185547	-96,524460
13417,877197	-96,511124
13420,568848	-96,092331
13423,260498	-97,023895
13425,952148	-97,791122
13428,643799	-97,158470
13431,335449	-97,474007
13434,027100	-96,895752
13436,718750	-96,612473
13439,410400	-97,122429
13442,102051	-96,543526
13444,793701	-96,528984
13447,485352	-95,612068
13450,177002	-95,127686
13452,868652	-95,718597
13455,560303	-95,621696
13458,251953	-96,220360
13460,943604	-96,505928
13463,635254	-97,812798
13466,326904	-97,297455
13469,018555	-96,134323
13471,710205	-95,570061
13474,401855	-96,081627
13477,093506	-96,851669
13479,785156	-95,476646
13482,476807	-96,371101
13485,168457	-95,308311
13487,860107	-95,218369
13490,551758	-95,230011
13493,243408	-95,149818
13495,935059	-97,409599
13498,626709	-96,661552
13501,318359	-96,168625
13504,010010	-96,196159
13506,701660	-95,877182
13509,393311	-96,183342
13512,084961	-97,300827
13514,776611	-96,314850
13517,468262	-95,355225
13520,159912	-95,907188
13522,851563	-97,073219
13525,543213	-97,057953
13528,234863	-97,596786
13530,926514	-96,981834
13533,618164	-96,710457
13536,309814	-97,172081
13539,001465	-98,068108
13541,693115	-96,344528
13544,384766	-95,113167
13547,076416	-96,469261
13549,768066	-96,703972
13552,459717	-95,824318
13555,151367	-96,785019
13557,843018	-97,913391
13560,534668	-97,062149
13563,226318	-95,766502
13565,917969	-96,449310
13568,609619	-96,189751
13571,301270	-96,152893
13573,992920	-95,515823
13576,684570	-96,491051
13579,376221	-97,051643
13582,067871	-96,523033
13584,759521	-97,165039
13587,451172	-98,111801
13590,142822	-96,734901
13592,834473	-95,959503
13595,526123	-96,076477
13598,217773	-95,899406
13600,909424	-97,099098
13603,601074	-97,197411
13606,292725	-95,691681
13608,984375	-96,243866
13611,676025	-96,794823
13614,367676	-97,566345
13617,059326	-97,484573
13619,750977	-96,834221
13622,442627	-96,643448
13625,134277	-94,652397
13627,825928	-95,801567
13630,517578	-95,832504
13633,209229	-96,481064
13635,900879	-96,504646
13638,592529	-96,770226
13641,284180	-96,253677
13643,975830	-96,990005
13646,667480	-96,702095
13649,359131	-95,260025
13652,050781	-95,720993
13654,742432	-96,834816
13657,434082	-96,839851
13660,125732	-97,700111
13662,817383	-96,282120
13665,509033	-95,230743
13668,200684	-95,349121
13670,892334	-94,931519
13673,583984	-94,521378
13676,275635	-96,172340
13678,967285	-96,600105
13681,658936	-96,338715
13684,350586	-96,246475
13687,042236	-95,967094
13689,733887	-96,511307
13692,425537	-96,891792
13695,117188	-96,712814
13697,808838	-96,868744
13700,500488	-97,352646
13703,192139	-96,233192
13705,883789	-96,113373
13708,575439	-96,459839
13711,267090	-96,547234
13713,958740	-96,761345
13716,650391	-96,956039
13719,342041	-95,888718
13722,033691	-97,122528
13724,725342	-97,275597
13727,416992	-96,619675
13730,108643	-95,865822
13732,800293	-95,851311
13735,491943	-96,778053
13738,183594	-97,603096
13740,875244	-96,853767
13743,566895	-96,213264
13746,258545	-95,721817
13748,950195	-95,863464
13751,641846	-96,456467
13754,333496	-97,011810
13757,025146	-96,322289
13759,716797	-96,619576
13762,408447	-96,735786
13765,100098	-96,695229
13767,791748	-95,674843
13770,483398	-96,402969
13773,175049	-98,178856
13775,866699	-98,115822
13778,558350	-96,999428
13781,250000	-97,477577
13783,941650	-96,197342
13786,633301	-96,000160
13789,324951	-96,520401
13792,016602	-96,534386
13794,708252	-97,179153
13797,399902	-96,126671
13800,091553	-96,182335
13802,783203	-96,737740
13805,474854	-97,084679
13808,166504	-97,152000
13810,858154	-94,654663
13813,549805	-95,126320
13816,241455	-97,939125
13818,933105	-97,419945
13821,624756	-96,828255
13824,316406	-97,090172
13827,008057	-96,275200
13829,699707	-97,098701
13832,391357	-96,794746
13835,083008	-96,248566
13837,774658	-96,760780
13840,466309	-97,624039
13843,157959	-96,588303
13845,849609	-96,181976
13848,541260	-97,508926
13851,232910	-96,245209
13853,924561	-95,639984
13856,616211	-95,746742
13859,307861	-95,417336
13861,999512	-95,584312
13864,691162	-94,452835
13867,382813	-93,720352
13870,074463	-95,074020
13872,766113	-96,514503
13875,457764	-95,002686
13878,149414	-96,632675
13880,841064	-97,756012
13883,532715	-96,971130
13886,224365	-95,864655
13888,916016	-96,606865
13891,607666	-97,215958
13894,299316	-97,102333
13896,990967	-96,472946
13899,682617	-95,910370
13902,374268	-95,692543
13905,065918	-96,071777
13907,757568	-96,505371
13910,449219	-97,164581
13913,140869	-97,785545
13915,832520	-96,938408
13918,524170	-96,667557
13921,215820	-96,763199
13923,907471	-97,304298
13926,599121	-96,622086
13929,290771	-96,868362
13931,982422	-95,428505
13934,674072	-94,929947
13937,365723	-95,032883
13940,057373	-95,412621
13942,749023	-97,905479
13945,440674	-96,988487
13948,132324	-96,782310
13950,823975	-97,849411
13953,515625	-97,012505
13956,207275	-95,458473
13958,898926	-95,021149
13961,590576	-96,231453
13964,282227	-96,359619
13966,973877	-95,463974
13969,665527	-95,219978
13972,357178	-94,446472
13975,048828	-95,101006
13977,740479	-95,613274
13980,432129	-96,721054
13983,123779	-96,957237
13985,815430	-96,970833
13988,507080	-95,908913
13991,198730	-96,072090
13993,890381	-97,089989
13996,582031	-95,872154
13999,273682	-96,752045
14001,965332	-99,161430
14004,656982	-96,880844
14007,348633	-95,840088
14010,040283	-96,327927
14012,731934	-96,326012
14015,423584	-95,913841
14018,115234	-96,488274
14020,806885	-95,615387
14023,498535	-93,690544
14026,190186	-94,797836
14028,881836	-95,686729
14031,573486	-95,957298
14034,265137	-96,485374
14036,956787	-96,397835
14039,648438	-95,731529
14042,340088	-94,083961
14045,031738	-95,747650
14047,723389	-95,323891
14050,415039	-94,989494
14053,106689	-96,043808
14055,798340	-96,648857
14058,489990	-95,939529
14061,181641	-95,248787
14063,873291	-95,435707
14066,564941	-95,523911
14069,256592	-95,976639
14071,948242	-96,204544
14074,639893	-96,193649
14077,331543	-97,642654
14080,023193	-97,816765
14082,714844	-96,430099
14085,406494	-96,391411
14088,098145	-97,058495
14090,789795	-97,320778
14093,481445	-96,083107
14096,173096	-95,601418
14098,864746	-95,801865
14101,556396	-97,093079
14104,248047	-97,746300
14106,939697	-96,788673
14109,631348	-95,692039
14112,322998	-95,322678
14115,014648	-95,854698
14117,706299	-97,072121
14120,397949	-96,611305
14123,089600	-95,393120
14125,781250	-96,208603
14128,472900	-95,897438
14131,164551	-96,353851
14133,856201	-97,232048
14136,547852	-96,264679
14139,239502	-95,541702
14141,931152	-96,215263
14144,622803	-96,836563
14147,314453	-97,178734
14150,006104	-97,521973
14152,697754	-96,655739
14155,389404	-96,255363
14158,081055	-97,123291
14160,772705	-96,676765
14163,464355	-96,221107
14166,156006	-97,276405
14168,847656	-97,310265
14171,539307	-98,999413
14174,230957	-97,245987
14176,922607	-96,738831
14179,614258	-96,696602
14182,305908	-96,429588
14184,997559	-96,890945
14187,689209	-96,236275
14190,380859	-94,943443
14193,072510	-95,400002
14195,764160	-97,686943
14198,455811	-97,506905
14201,147461	-96,419624
14203,839111	-96,848549
14206,530762	-95,923141
14209,222412	-96,785011
14211,914063	-96,455399
14214,605713	-97,046776
14217,297363	-96,122093
14219,989014	-96,670067
14222,680664	-97,770378
14225,372314	-97,632240
14228,063965	-96,321411
14230,755615	-96,991264
14233,447266	-97,692619
14236,138916	-97,958313
14238,830566	-97,322525
14241,522217	-96,582008
14244,213867	-97,673744
14246,905518	-96,993134
14249,597168	-94,878571
14252,288818	-94,523193
14254,980469	-95,446976
14257,672119	-95,930069
14260,363770	-95,934387
14263,055420	-96,592743
14265,747070	-95,548553
14268,438721	-95,920471
14271,130371	-96,434029
14273,822021	-97,026764
14276,513672	-97,424622
14279,205322	-95,617195
14281,896973	-96,047752
14284,588623	-95,671387
14287,280273	-96,379044
14289,971924	-97,086540
14292,663574	-96,680687
14295,355225	-96,622978
14298,046875	-96,053658
14300,738525	-95,905876
14303,430176	-96,098198
14306,121826	-96,172997
14308,813477	-96,749298
14311,505127	-97,162148
14314,196777	-95,450958
14316,888428	-95,450523
14319,580078	-95,117889
14322,271729	-95,413689
14324,963379	-98,256073
14327,655029	-97,341011
14330,346680	-96,733147
14333,038330	-96,421570
14335,729980	-95,885292
14338,421631	-95,889168
14341,113281	-95,785652
14343,804932	-95,750099
14346,496582	-97,369698
14349,188232	-97,504211
14351,879883	-97,526466
14354,571533	-98,957062
14357,263184	-97,329109
14359,954834	-97,548698
14362,646484	-96,082497
14365,338135	-96,201523
14368,029785	-98,039536
14370,721436	-96,532478
14373,413086	-95,704758
14376,104736	-96,266846
14378,796387	-96,872696
14381,488037	-96,463470
14384,179688	-98,366783
14386,871338	-97,430748
14389,562988	-96,348938
14392,254639	-96,271248
14394,946289	-95,785896
14397,637939	-95,371407
14400,329590	-95,096138
14403,021240	-95,844894
14405,712891	-96,579933
14408,404541	-96,285561
14411,096191	-95,980614
14413,787842	-96,490257
14416,479492	-96,809753
14419,171143	-96,688972
14421,862793	-97,078377
14424,554443	-96,769577
14427,246094	-96,317329
14429,937744	-95,751450
14432,629395	-95,985802
14435,321045	-95,921936
14438,012695	-96,027557
14440,704346	-96,863213
14443,395996	-97,896545
14446,087646	-95,568649
14448,779297	-96,615456
14451,470947	-97,713150
14454,162598	-97,573288
14456,854248	-97,778114
14459,545898	-97,746933
14462,237549	-96,860359
14464,929199	-96,089233
14467,620850	-96,330368
14470,312500	-98,156403
14473,004150	-98,217453
14475,695801	-96,682755
14478,387451	-97,748665
14481,079102	-98,465027
14483,770752	-97,966492
14486,462402	-97,187935
14489,154053	-97,431992
14491,845703	-97,869110
14494,537354	-96,262260
14497,229004	-95,911385
