Fréquence (Hz)	Niveau (dB)
11154,199219	-95,039627
11156,890869	-95,152054
11159,582520	-95,255478
11162,274170	-95,022995
11164,965820	-96,370148
11167,657471	-96,906601
11170,349121	-96,542709
11173,040771	-93,775558
11175,732422	-94,026588
11178,424072	-93,968315
11181,115723	-96,251434
11183,807373	-97,607643
11186,499023	-95,838745
11189,190674	-94,554817
11191,882324	-95,646202
11194,573975	-95,868553
11197,265625	-94,586472
11199,957275	-94,954468
11202,648926	-96,305580
11205,340576	-97,146118
11208,032227	-95,661705
11210,723877	-95,553459
11213,415527	-97,313171
11216,107178	-97,019440
11218,798828	-94,714317
11221,490479	-95,095734
11224,182129	-97,065559
11226,873779	-95,609131
11229,565430	-96,010765
11232,257080	-96,055893
11234,948730	-95,704933
11237,640381	-97,837280
11240,332031	-97,689049
11243,023682	-95,529922
11245,715332	-93,974976
11248,406982	-94,429817
11251,098633	-94,580238
11253,790283	-94,168030
11256,481934	-96,036560
11259,173584	-95,131157
11261,865234	-96,153107
11264,556885	-97,054611
11267,248535	-96,608238
11269,940186	-95,515938
11272,631836	-94,091820
11275,323486	-94,145691
11278,015137	-94,782692
11280,706787	-95,129707
11283,398438	-96,714470
11286,090088	-98,268112
11288,781738	-95,083008
11291,473389	-94,606285
11294,165039	-96,982208
11296,856689	-95,267593
11299,548340	-96,815338
11302,239990	-96,541870
11304,931641	-94,077881
11307,623291	-95,774414
11310,314941	-96,858139
11313,006592	-95,625267
11315,698242	-95,990959
11318,389893	-96,810150
11321,081543	-96,080254
11323,773193	-97,094719
11326,464844	-96,522491
11329,156494	-96,044090
11331,848145	-97,011909
11334,539795	-94,654999
11337,231445	-93,830200
11339,923096	-97,117508
11342,614746	-97,303772
11345,306396	-95,974541
11347,998047	-95,486626
11350,689697	-94,379509
11353,381348	-94,066765
11356,072998	-96,166100
11358,764648	-95,218895
11361,456299	-95,933128
11364,147949	-96,859474
11366,839600	-95,358681
11369,531250	-97,199005
11372,222900	-98,298271
11374,914551	-97,996819
11377,606201	-98,017418
11380,297852	-96,871773
11382,989502	-94,822617
11385,681152	-95,193283
11388,372803	-96,423698
11391,064453	-95,596092
11393,756104	-95,812195
11396,447754	-94,440834
11399,139404	-95,788910
11401,831055	-96,309532
11404,522705	-95,473412
11407,214355	-96,428734
11409,906006	-97,563675
11412,597656	-95,783012
11415,289307	-97,388321
11417,980957	-95,003395
11420,672607	-95,003761
11423,364258	-94,240471
11426,055908	-96,287132
11428,747559	-96,132645
11431,439209	-95,503258
11434,130859	-96,473213
11436,822510	-96,707870
11439,514160	-96,937286
11442,205811	-96,988403
11444,897461	-97,399963
11447,589111	-96,918289
11450,280762	-96,498924
11452,972412	-96,750389
11455,664063	-97,584770
11458,355713	-97,106323
11461,047363	-96,697487
11463,739014	-94,713196
11466,430664	-94,970093
11469,122314	-95,223312
11471,813965	-95,290001
11474,505615	-95,343918
11477,197266	-96,856804
11479,888916	-97,463913
11482,580566	-97,555412
11485,272217	-96,866043
11487,963867	-96,566032
11490,655518	-95,837067
11493,347168	-95,002060
11496,038818	-96,134171
11498,730469	-95,650948
11501,422119	-95,537651
11504,113770	-95,303017
11506,805420	-96,416565
11509,497070	-97,056938
11512,188721	-96,431679
11514,880371	-97,241043
11517,572021	-96,098915
11520,263672	-95,280632
11522,955322	-95,524467
11525,646973	-95,807083
11528,338623	-96,004829
11531,030273	-95,275520
11533,721924	-94,849937
11536,413574	-95,338104
11539,105225	-93,558350
11541,796875	-94,102753
11544,488525	-95,842865
11547,180176	-96,469841
11549,871826	-97,933273
11552,563477	-97,051224
11555,255127	-96,259377
11557,946777	-96,610802
11560,638428	-95,563087
11563,330078	-95,061493
11566,021729	-96,148026
11568,713379	-96,648521
11571,405029	-96,054863
11574,096680	-97,399345
11576,788330	-99,002357
11579,479980	-97,210907
11582,171631	-97,571983
11584,863281	-96,549545
11587,554932	-96,377853
11590,246582	-96,574249
11592,938232	-95,350708
11595,629883	-97,264503
11598,321533	-97,411140
11601,013184	-95,117996
11603,704834	-96,890175
11606,396484	-96,893494
11609,088135	-96,969406
11611,779785	-96,038467
11614,471436	-94,250183
11617,163086	-96,004745
11619,854736	-95,950249
11622,546387	-97,249908
11625,238037	-97,356094
11627,929688	-96,683167
11630,621338	-96,957550
11633,312988	-98,450119
11636,004639	-96,797859
11638,696289	-94,774948
11641,387939	-94,419960
11644,079590	-96,771347
11646,771240	-96,130768
11649,462891	-95,251610
11652,154541	-94,782707
11654,846191	-95,925583
11657,537842	-95,467659
11660,229492	-93,777840
11662,921143	-96,556847
11665,612793	-95,687691
11668,304443	-94,516357
11670,996094	-95,179176
11673,687744	-96,602135
11676,379395	-96,569832
11679,071045	-96,832588
11681,762695	-97,427361
11684,454346	-96,058502
11687,145996	-94,775543
11689,837646	-94,999458
11692,529297	-95,554688
11695,220947	-97,110443
11697,912598	-95,380798
11700,604248	-93,298920
11703,295898	-94,759308
11705,987549	-94,989151
11708,679199	-95,301186
11711,370850	-95,614647
11714,062500	-95,116432
11716,754150	-93,798485
11719,445801	-94,929413
11722,137451	-95,515091
11724,829102	-95,716095
11727,520752	-97,459045
11730,212402	-95,937805
11732,904053	-95,472923
11735,595703	-97,155174
11738,287354	-97,993202
11740,979004	-95,661583
11743,670654	-94,798836
11746,362305	-96,613861
11749,053955	-96,846046
11751,745605	-94,704590
11754,437256	-94,197395
11757,128906	-95,267693
11759,820557	-96,368317
11762,512207	-95,901070
11765,203857	-95,496132
11767,895508	-95,816628
11770,587158	-97,206314
11773,278809	-96,706047
11775,970459	-95,636078
11778,662109	-96,081192
11781,353760	-97,101433
11784,045410	-96,460663
11786,737061	-96,069405
11789,428711	-95,746826
11792,120361	-95,465355
11794,812012	-95,041916
11797,503662	-95,280235
11800,195313	-95,836136
11802,886963	-95,601631
11805,578613	-97,971939
11808,270264	-97,729607
11810,961914	-96,581474
11813,653564	-96,338486
11816,345215	-97,156647
11819,036865	-95,858170
11821,728516	-96,302437
11824,420166	-96,791145
11827,111816	-96,185173
11829,803467	-95,773674
11832,495117	-96,797234
11835,186768	-96,515656
11837,878418	-97,467972
11840,570068	-98,112114
11843,261719	-97,482040
11845,953369	-96,496307
11848,645020	-94,973648
11851,336670	-95,608353
11854,028320	-95,797943
11856,719971	-94,739853
11859,411621	-94,297592
11862,103271	-94,219498
11864,794922	-95,738548
11867,486572	-96,206718
11870,178223	-96,153587
11872,869873	-95,530724
11875,561523	-95,681412
11878,253174	-95,740456
11880,944824	-95,076416
11883,636475	-94,474785
11886,328125	-94,363922
11889,019775	-93,104111
11891,711426	-93,983978
11894,403076	-96,322411
11897,094727	-97,094986
11899,786377	-95,164886
11902,478027	-96,188629
11905,169678	-96,701477
11907,861328	-94,345772
11910,552979	-93,482765
11913,244629	-93,374329
11915,936279	-94,652435
11918,627930	-95,573257
11921,319580	-94,990181
11924,011230	-94,512611
11926,702881	-95,671188
11929,394531	-95,801758
11932,086182	-97,616470
11934,777832	-97,192589
11937,469482	-95,037567
11940,161133	-95,481560
11942,852783	-95,870720
11945,544434	-95,305992
11948,236084	-93,701775
11950,927734	-94,727699
11953,619385	-96,144600
11956,311035	-96,831444
11959,002686	-96,312614
11961,694336	-95,994194
11964,385986	-95,850525
11967,077637	-95,336525
11969,769287	-95,980179
11972,460938	-95,054161
11975,152588	-94,815498
11977,844238	-96,326126
11980,535889	-95,731339
11983,227539	-94,703674
11985,919189	-95,619453
11988,610840	-95,312119
11991,302490	-95,296242
11993,994141	-98,797142
11996,685791	-96,790558
11999,377441	-94,652199
12002,069092	-94,824944
12004,760742	-94,698807
12007,452393	-95,359589
12010,144043	-95,768845
12012,835693	-94,797112
12015,527344	-95,759193
12018,218994	-95,824890
12020,910645	-95,957771
12023,602295	-94,773323
12026,293945	-95,853302
12028,985596	-95,225250
12031,677246	-95,857780
12034,368896	-96,738983
12037,060547	-94,824173
12039,752197	-94,581390
12042,443848	-94,743416
12045,135498	-94,706535
12047,827148	-96,352638
12050,518799	-95,375099
12053,210449	-95,588089
12055,902100	-96,539322
12058,593750	-96,002060
12061,285400	-96,075027
12063,977051	-95,082298
12066,668701	-95,350166
12069,360352	-96,219452
12072,052002	-96,499863
12074,743652	-95,710281
12077,435303	-96,778419
12080,126953	-96,486656
12082,818604	-96,497177
12085,510254	-95,249680
12088,201904	-95,916321
12090,893555	-97,436996
12093,585205	-96,893204
12096,276855	-95,428864
12098,968506	-96,014214
12101,660156	-96,780098
12104,351807	-96,894135
12107,043457	-94,999535
12109,735107	-95,433075
12112,426758	-95,639267
12115,118408	-95,588783
12117,810059	-94,858467
12120,501709	-95,678246
12123,193359	-95,605446
12125,885010	-96,826981
12128,576660	-95,611580
12131,268311	-95,663780
12133,959961	-95,413139
12136,651611	-94,623917
12139,343262	-95,042877
12142,034912	-95,818253
12144,726563	-95,794571
12147,418213	-96,328590
12150,109863	-95,833405
12152,801514	-95,946526
12155,493164	-97,016449
12158,184814	-98,570496
12160,876465	-96,932388
12163,568115	-96,009537
12166,259766	-95,810036
12168,951416	-95,814682
12171,643066	-95,081604
12174,334717	-93,934479
12177,026367	-94,822861
12179,718018	-97,304153
12182,409668	-95,923698
12185,101318	-95,932991
12187,792969	-93,939354
12190,484619	-94,392418
12193,176270	-94,835365
12195,867920	-95,597061
12198,559570	-95,210182
12201,251221	-95,376518
12203,942871	-95,394203
12206,634521	-97,557610
12209,326172	-96,620499
12212,017822	-95,628769
12214,709473	-95,610077
12217,401123	-96,162331
12220,092773	-95,794945
12222,784424	-96,317902
12225,476074	-97,382622
12228,167725	-98,528831
12230,859375	-96,625748
12233,551025	-96,882339
12236,242676	-96,485687
12238,934326	-97,591400
12241,625977	-96,488098
12244,317627	-96,568199
12247,009277	-96,223473
12249,700928	-95,231621
12252,392578	-95,390190
12255,084229	-95,251259
12257,775879	-95,402344
12260,467529	-95,006966
12263,159180	-94,754890
12265,850830	-93,889984
12268,542480	-94,400734
12271,234131	-95,826317
12273,925781	-95,427315
12276,617432	-95,388824
12279,309082	-94,732162
12282,000732	-94,361176
12284,692383	-95,477097
12287,384033	-96,373085
12290,075684	-97,253433
12292,767334	-95,658981
12295,458984	-95,272827
12298,150635	-96,124908
12300,842285	-98,142273
12303,533936	-97,070068
12306,225586	-97,142876
12308,917236	-96,714943
12311,608887	-98,681190
12314,300537	-97,053413
12316,992188	-94,553246
12319,683838	-94,686066
12322,375488	-94,460373
12325,067139	-94,235306
12327,758789	-95,226433
12330,450439	-95,338142
12333,142090	-96,258652
12335,833740	-96,843201
12338,525391	-95,545609
12341,217041	-95,734222
12343,908691	-96,238869
12346,600342	-95,894707
12349,291992	-95,036232
12351,983643	-93,743652
12354,675293	-94,848473
12357,366943	-96,901283
12360,058594	-97,106911
12362,750244	-98,109192
12365,441895	-95,978729
12368,133545	-96,269066
12370,825195	-95,689507
12373,516846	-94,579224
12376,208496	-96,818283
12378,900146	-97,747589
12381,591797	-95,411583
12384,283447	-94,688347
12386,975098	-96,336250
12389,666748	-95,156883
12392,358398	-94,271164
12395,050049	-95,193687
12397,741699	-97,573959
12400,433350	-94,780121
12403,125000	-95,479012
12405,816650	-95,508217
12408,508301	-96,573738
12411,199951	-96,736526
12413,891602	-95,798416
12416,583252	-95,569206
12419,274902	-96,085602
12421,966553	-97,370224
12424,658203	-96,420998
12427,349854	-97,876610
12430,041504	-99,022247
12432,733154	-96,081154
12435,424805	-94,913597
12438,116455	-95,655426
12440,808105	-97,365585
12443,499756	-96,173798
12446,191406	-97,160187
12448,883057	-96,576088
12451,574707	-96,838654
12454,266357	-94,705406
12456,958008	-93,981148
12459,649658	-95,158813
12462,341309	-95,306061
12465,032959	-94,688690
12467,724609	-95,262543
12470,416260	-95,798523
12473,107910	-95,982285
12475,799561	-95,333626
12478,491211	-96,540230
12481,182861	-94,811378
12483,874512	-93,997055
12486,566162	-95,114204
12489,257813	-95,725517
12491,949463	-96,586784
12494,641113	-96,870316
12497,332764	-96,379944
12500,024414	-95,386078
12502,716064	-96,118095
12505,407715	-97,377533
12508,099365	-95,719673
12510,791016	-95,613838
12513,482666	-96,857864
12516,174316	-97,560501
12518,865967	-97,343536
12521,557617	-96,013298
12524,249268	-95,129875
12526,940918	-93,975266
12529,632568	-95,283386
12532,324219	-97,025192
12535,015869	-98,197067
12537,707520	-97,068893
12540,399170	-95,950020
12543,090820	-96,104965
12545,782471	-94,280136
12548,474121	-95,042915
12551,165771	-96,304070
12553,857422	-95,446617
12556,549072	-95,666679
12559,240723	-96,190590
12561,932373	-94,823235
12564,624023	-95,494316
12567,315674	-96,714897
12570,007324	-97,936523
12572,698975	-97,730392
12575,390625	-97,702904
12578,082275	-96,787392
12580,773926	-96,150406
12583,465576	-95,713440
12586,157227	-95,741875
12588,848877	-97,608040
12591,540527	-96,667076
12594,232178	-98,315659
12596,923828	-95,125656
12599,615479	-95,273788
12602,307129	-96,806992
12604,998779	-97,982430
12607,690430	-98,330193
12610,382080	-95,659958
12613,073730	-94,685188
12615,765381	-96,085808
12618,457031	-96,829170
12621,148682	-96,398567
12623,840332	-95,500473
12626,531982	-94,533630
12629,223633	-94,832527
12631,915283	-94,770111
12634,606934	-95,952522
12637,298584	-96,135056
12639,990234	-95,973534
12642,681885	-96,160088
12645,373535	-95,186363
12648,065186	-96,660332
12650,756836	-97,210663
12653,448486	-96,311028
12656,140137	-97,192703
12658,831787	-96,493294
12661,523438	-95,149498
12664,215088	-95,263382
12666,906738	-95,151489
12669,598389	-96,369133
12672,290039	-95,885757
12674,981689	-94,179375
12677,673340	-95,438232
12680,364990	-94,948387
12683,056641	-94,906258
12685,748291	-96,709145
12688,439941	-96,118240
12691,131592	-97,022194
12693,823242	-96,823914
12696,514893	-95,858574
12699,206543	-94,784653
12701,898193	-94,732086
12704,589844	-97,966743
12707,281494	-96,965988
12709,973145	-96,091759
12712,664795	-94,962830
12715,356445	-94,553276
12718,048096	-95,510681
12720,739746	-95,433594
12723,431396	-94,845253
12726,123047	-95,877632
12728,814697	-97,226532
12731,506348	-96,843300
12734,197998	-96,400108
12736,889648	-96,948845
12739,581299	-98,262978
12742,272949	-97,628105
12744,964600	-96,202942
12747,656250	-96,551079
12750,347900	-97,542961
12753,039551	-97,344635
12755,731201	-95,353142
12758,422852	-94,134529
12761,114502	-94,977501
12763,806152	-96,115944
12766,497803	-93,786331
12769,189453	-95,872566
12771,881104	-97,287186
12774,572754	-96,561028
12777,264404	-96,114853
12779,956055	-98,967133
12782,647705	-97,018150
12785,339355	-96,207390
12788,031006	-97,748940
12790,722656	-97,004189
12793,414307	-98,013741
12796,105957	-96,900948
12798,797607	-96,491966
12801,489258	-94,585205
12804,180908	-95,017555
12806,872559	-96,403748
12809,564209	-96,367722
12812,255859	-94,623833
12814,947510	-95,486595
12817,639160	-95,547066
12820,330811	-94,648865
12823,022461	-94,590744
12825,714111	-94,504860
12828,405762	-95,533958
12831,097412	-96,773804
12833,789063	-96,723061
12836,480713	-95,825294
12839,172363	-96,516060
12841,864014	-96,908432
12844,555664	-96,016441
12847,247314	-96,784081
12849,938965	-96,575829
12852,630615	-94,823349
12855,322266	-94,149826
12858,013916	-95,135681
12860,705566	-96,638039
12863,397217	-96,264000
12866,088867	-95,606445
12868,780518	-96,951790
12871,472168	-95,683907
12874,163818	-96,539673
12876,855469	-95,478485
12879,547119	-95,292572
12882,238770	-96,489609
12884,930420	-97,211525
12887,622070	-97,169579
12890,313721	-97,360115
12893,005371	-95,742882
12895,697021	-95,860085
12898,388672	-96,822281
12901,080322	-95,767479
12903,771973	-96,039024
12906,463623	-95,404510
12909,155273	-96,554054
12911,846924	-98,205299
12914,538574	-97,560349
12917,230225	-96,908905
12919,921875	-96,301888
12922,613525	-97,572762
12925,305176	-97,563606
12927,996826	-96,187469
12930,688477	-96,438927
12933,380127	-95,968193
12936,071777	-96,670197
12938,763428	-96,370346
12941,455078	-96,929588
12944,146729	-97,131317
12946,838379	-96,121910
12949,530029	-95,573784
12952,221680	-96,108864
12954,913330	-97,437614
12957,604980	-98,923729
12960,296631	-97,922249
12962,988281	-97,580734
12965,679932	-96,426170
12968,371582	-95,285423
12971,063232	-95,047066
12973,754883	-94,436607
12976,446533	-95,414398
12979,138184	-95,800232
12981,829834	-96,625313
12984,521484	-96,648788
12987,213135	-96,718948
12989,904785	-97,540253
12992,596436	-96,499878
12995,288086	-95,500961
12997,979736	-95,791573
13000,671387	-97,000824
13003,363037	-97,521378
13006,054688	-96,660988
13008,746338	-96,097504
13011,437988	-96,806702
13014,129639	-95,850105
13016,821289	-97,111267
13019,512939	-96,314224
13022,204590	-95,688560
13024,896240	-94,819664
13027,587891	-96,101143
13030,279541	-94,366776
13032,971191	-95,511917
13035,662842	-98,571609
13038,354492	-97,350632
13041,046143	-96,506493
13043,737793	-96,973381
13046,429443	-96,459930
13049,121094	-97,476097
13051,812744	-96,430679
13054,504395	-95,061806
13057,196045	-95,036171
13059,887695	-96,083618
13062,579346	-96,274483
13065,270996	-96,282013
13067,962646	-95,405342
13070,654297	-94,776634
13073,345947	-97,184586
13076,037598	-96,349731
13078,729248	-95,631935
13081,420898	-95,146286
13084,112549	-97,946533
13086,804199	-97,905731
13089,495850	-96,277237
13092,187500	-94,167427
13094,879150	-94,530960
13097,570801	-95,986298
13100,262451	-96,760323
13102,954102	-96,910530
13105,645752	-95,653610
13108,337402	-95,360878
13111,029053	-95,705452
13113,720703	-94,757530
13116,412354	-94,682693
13119,104004	-93,807442
13121,795654	-94,183731
13124,487305	-95,681488
13127,178955	-96,805717
13129,870605	-96,004929
13132,562256	-95,911682
13135,253906	-96,830933
13137,945557	-95,517731
13140,637207	-94,126152
13143,328857	-95,662941
13146,020508	-97,206238
13148,712158	-95,052650
13151,403809	-96,512268
13154,095459	-99,230782
13156,787109	-97,410217
13159,478760	-95,872658
13162,170410	-94,727432
13164,862061	-95,262169
13167,553711	-95,720833
13170,245361	-96,082809
13172,937012	-97,247147
13175,628662	-97,149261
13178,320313	-94,526581
13181,011963	-94,883224
13183,703613	-96,506775
13186,395264	-95,913338
13189,086914	-94,736656
13191,778564	-95,859161
13194,470215	-94,501854
13197,161865	-93,805199
13199,853516	-94,827583
13202,545166	-96,803055
13205,236816	-96,428635
13207,928467	-96,050926
13210,620117	-95,598274
13213,311768	-95,424400
13216,003418	-96,376656
13218,695068	-97,808975
13221,386719	-96,729759
13224,078369	-96,988922
13226,770020	-96,490852
13229,461670	-96,172760
13232,153320	-95,431313
13234,844971	-95,355309
13237,536621	-96,543877
13240,228271	-97,174065
13242,919922	-96,960518
13245,611572	-96,261574
13248,303223	-96,412666
13250,994873	-96,855721
13253,686523	-96,343758
13256,378174	-95,984596
13259,069824	-95,492722
13261,761475	-96,330154
13264,453125	-95,899055
13267,144775	-94,879814
13269,836426	-93,324265
13272,528076	-95,912079
13275,219727	-99,087463
13277,911377	-97,263893
13280,603027	-96,646637
13283,294678	-96,892868
13285,986328	-96,058151
13288,677979	-94,580711
13291,369629	-95,033005
13294,061279	-94,344795
13296,752930	-94,299416
13299,444580	-95,960777
13302,136230	-95,970100
13304,827881	-94,838203
13307,519531	-95,223808
13310,211182	-96,381432
13312,902832	-96,721573
13315,594482	-95,793877
13318,286133	-96,196327
13320,977783	-97,080902
13323,669434	-96,403534
13326,361084	-98,406563
13329,052734	-98,700966
13331,744385	-98,061844
13334,436035	-97,018219
13337,127686	-94,948486
13339,819336	-93,401825
13342,510986	-95,162956
13345,202637	-96,211319
13347,894287	-96,586563
13350,585938	-96,875931
13353,277588	-97,734871
13355,969238	-97,261116
13358,660889	-96,558243
13361,352539	-97,674400
13364,044189	-97,292984
13366,735840	-96,975113
13369,427490	-97,128105
13372,119141	-97,775169
13374,810791	-94,563103
13377,502441	-94,584297
13380,194092	-95,889664
13382,885742	-96,187012
13385,577393	-96,807907
13388,269043	-97,407867
13390,960693	-96,608688
13393,652344	-96,134621
13396,343994	-95,904900
13399,035645	-97,025368
13401,727295	-96,382072
13404,418945	-95,876785
13407,110596	-96,192223
13409,802246	-96,744255
13412,493896	-95,803635
13415,185547	-95,193993
13417,877197	-97,243362
13420,568848	-96,125969
13423,260498	-97,240044
13425,952148	-97,765244
13428,643799	-96,727798
13431,335449	-96,637833
13434,027100	-96,460899
13436,718750	-96,119720
13439,410400	-95,335335
13442,102051	-95,853058
13444,793701	-96,343994
13447,485352	-95,703850
13450,177002	-94,939049
13452,868652	-93,927925
13455,560303	-95,099388
13458,251953	-94,955910
13460,943604	-95,997345
13463,635254	-95,459045
13466,326904	-96,193619
13469,018555	-97,091728
13471,710205	-95,380447
13474,401855	-95,972458
13477,093506	-96,048798
13479,785156	-94,238258
13482,476807	-94,626228
13485,168457	-95,969170
13487,860107	-94,953812
13490,551758	-94,761345
13493,243408	-97,527588
13495,935059	-99,045593
13498,626709	-97,702011
13501,318359	-96,902275
13504,010010	-94,323654
13506,701660	-94,458015
13509,393311	-96,460655
13512,084961	-96,214828
13514,776611	-95,303146
13517,468262	-97,171944
13520,159912	-97,880585
13522,851563	-96,330101
13525,543213	-96,484795
13528,234863	-95,269882
13530,926514	-95,580971
13533,618164	-95,666458
13536,309814	-96,492859
13539,001465	-97,302795
13541,693115	-97,310387
13544,384766	-98,336288
13547,076416	-98,200836
13549,768066	-98,161270
13552,459717	-98,230057
13555,151367	-95,874313
13557,843018	-95,340202
13560,534668	-95,222969
13563,226318	-96,058311
13565,917969	-96,597687
13568,609619	-96,306709
13571,301270	-95,760056
13573,992920	-95,341576
13576,684570	-97,174911
13579,376221	-97,914497
13582,067871	-97,785980
13584,759521	-97,251610
13587,451172	-96,507629
13590,142822	-97,845177
13592,834473	-97,244179
13595,526123	-96,707512
13598,217773	-96,906830
13600,909424	-97,854851
13603,601074	-97,557297
13606,292725	-97,732468
13608,984375	-97,079697
13611,676025	-97,385918
13614,367676	-98,362999
13617,059326	-99,327972
13619,750977	-97,973953
13622,442627	-96,399200
13625,134277	-96,468208
13627,825928	-97,691261
13630,517578	-97,727631
13633,209229	-97,272270
13635,900879	-95,510529
13638,592529	-96,293465
13641,284180	-97,382118
13643,975830	-97,665131
13646,667480	-97,452675
13649,359131	-96,813271
13652,050781	-96,780220
13654,742432	-97,341896
13657,434082	-97,191025
13660,125732	-96,065407
13662,817383	-95,054001
13665,509033	-95,365288
13668,200684	-95,658119
13670,892334	-95,428696
13673,583984	-95,704506
13676,275635	-95,392204
13678,967285	-95,450752
13681,658936	-97,378914
13684,350586	-95,644966
13687,042236	-95,999336
13689,733887	-97,821495
13692,425537	-99,322357
13695,117188	-98,049606
13697,808838	-96,895088
13700,500488	-95,382454
13703,192139	-96,054459
13705,883789	-99,146263
13708,575439	-99,450745
13711,267090	-97,542503
13713,958740	-96,526276
13716,650391	-97,354790
13719,342041	-97,895355
13722,033691	-96,105980
13724,725342	-95,669762
13727,416992	-96,319496
13730,108643	-96,054329
13732,800293	-97,821800
13735,491943	-95,365150
13738,183594	-94,352097
13740,875244	-96,231689
13743,566895	-95,761330
13746,258545	-96,022209
13748,950195	-96,417831
13751,641846	-96,247063
13754,333496	-96,584602
13757,025146	-96,709419
13759,716797	-97,249893
13762,408447	-95,961174
13765,100098	-98,772324
13767,791748	-98,019905
13770,483398	-97,458939
13773,175049	-96,247849
13775,866699	-97,221931
13778,558350	-95,472343
13781,250000	-95,264740
13783,941650	-96,893509
13786,633301	-96,574463
13789,324951	-97,001282
13792,016602	-98,308922
13794,708252	-96,195404
13797,399902	-96,585060
13800,091553	-96,645546
13802,783203	-95,328468
13805,474854	-95,118675
13808,166504	-95,217453
13810,858154	-97,955841
13813,549805	-96,660843
13816,241455	-95,671799
13818,933105	-96,834541
13821,624756	-96,830727
13824,316406	-97,541687
13827,008057	-96,794937
13829,699707	-94,888092
13832,391357	-94,954796
13835,083008	-95,597633
13837,774658	-96,964317
13840,466309	-96,759995
13843,157959	-95,135582
13845,849609	-95,775589
13848,541260	-95,048607
13851,232910	-95,626724
13853,924561	-96,422180
13856,616211	-97,100288
13859,307861	-95,818748
13861,999512	-95,900063
13864,691162	-95,471313
13867,382813	-94,981071
13870,074463	-97,714386
13872,766113	-97,053848
13875,457764	-94,821960
13878,149414	-96,097038
13880,841064	-95,730118
13883,532715	-96,840530
13886,224365	-96,877594
13888,916016	-97,403694
13891,607666	-97,844460
13894,299316	-98,851158
13896,990967	-97,171547
13899,682617	-96,917442
13902,374268	-97,572655
13905,065918	-97,200188
13907,757568	-96,669312
13910,449219	-97,221085
13913,140869	-96,311600
13915,832520	-95,293137
13918,524170	-95,573669
13921,215820	-95,860687
13923,907471	-96,165848
13926,599121	-95,796463
13929,290771	-95,708168
13931,982422	-96,901619
13934,674072	-96,825432
13937,365723	-97,833855
13940,057373	-96,677231
13942,749023	-95,967964
13945,440674	-95,634560
13948,132324	-94,371689
13950,823975	-96,749802
13953,515625	-97,120369
13956,207275	-97,150970
13958,898926	-97,867867
13961,590576	-95,752487
13964,282227	-95,401451
13966,973877	-96,709206
13969,665527	-96,080750
13972,357178	-95,435669
13975,048828	-96,111694
13977,740479	-97,518394
13980,432129	-98,743423
13983,123779	-97,273956
13985,815430	-97,389648
13988,507080	-97,410156
13991,198730	-96,919754
13993,890381	-95,720840
13996,582031	-95,794357
13999,273682	-96,591263
14001,965332	-96,799812
14004,656982	-95,137436
14007,348633	-97,159546
14010,040283	-97,541687
14012,731934	-96,895790
14015,423584	-97,160027
14018,115234	-96,889381
14020,806885	-95,542122
14023,498535	-95,632050
14026,190186	-96,627113
14028,881836	-97,185265
14031,573486	-97,418831
14034,265137	-95,840775
14036,956787	-95,989998
14039,648438	-96,200279
14042,340088	-96,557220
14045,031738	-95,730408
14047,723389	-97,147293
14050,415039	-95,821793
14053,106689	-95,937065
14055,798340	-96,541359
14058,489990	-96,246597
14061,181641	-97,316055
14063,873291	-96,116196
14066,564941	-97,383514
14069,256592	-96,267067
14071,948242	-96,456871
14074,639893	-96,369324
14077,331543	-95,067467
14080,023193	-96,647491
14082,714844	-97,609444
14085,406494	-96,584160
14088,098145	-94,421021
14090,789795	-95,359886
14093,481445	-96,600533
14096,173096	-96,879089
14098,864746	-95,225784
14101,556396	-95,613716
14104,248047	-95,136337
14106,939697	-96,757729
14109,631348	-97,523827
14112,322998	-96,490677
14115,014648	-95,996017
14117,706299	-97,400047
14120,397949	-97,300926
14123,089600	-95,688667
14125,781250	-95,868752
14128,472900	-95,314110
14131,164551	-96,654778
14133,856201	-98,348770
14136,547852	-97,092995
14139,239502	-97,180069
14141,931152	-96,743996
14144,622803	-97,988899
14147,314453	-97,687347
14150,006104	-96,357368
14152,697754	-96,043228
14155,389404	-96,464478
14158,081055	-96,357811
14160,772705	-95,856155
14163,464355	-94,944778
14166,156006	-97,162308
14168,847656	-98,400009
14171,539307	-97,374641
14174,230957	-95,310249
14176,922607	-94,234398
14179,614258	-96,054504
14182,305908	-96,278839
14184,997559	-97,572792
14187,689209	-96,642281
14190,380859	-96,357018
14193,072510	-96,290604
14195,764160	-96,830978
14198,455811	-96,243721
14201,147461	-96,604012
14203,839111	-98,630402
14206,530762	-97,890121
14209,222412	-97,020096
14211,914063	-95,869667
14214,605713	-97,292061
14217,297363	-96,236351
14219,989014	-96,260277
14222,680664	-96,954414
14225,372314	-95,164581
14228,063965	-94,949142
14230,755615	-95,204460
14233,447266	-96,129913
14236,138916	-96,068703
14238,830566	-98,049950
14241,522217	-99,062531
14244,213867	-98,242813
14246,905518	-95,777649
14249,597168	-94,652000
14252,288818	-94,141182
14254,980469	-93,844673
14257,672119	-95,782562
14260,363770	-95,816216
14263,055420	-96,246559
14265,747070	-96,722038
14268,438721	-96,872116
14271,130371	-96,318932
14273,822021	-96,364998
14276,513672	-97,020020
14279,205322	-96,618141
14281,896973	-96,288483
14284,588623	-96,857353
14287,280273	-96,404022
