Temps	Pendule{1}	Temps	Pendule{2}	Var
16.1	-6.60992532223463	16.1	-6.87542068446055	
16.11	-5.57360458374023	16.11	-6.15595211321488	
16.12	-6.88026986271143	16.12	-7.28012175578624	
16.13	-6.06923624128103	16.13	-6.60561997024342	
16.14	-7.15061440318823	16.14	-7.50495568430051	
16.15	-6.83521243929863	16.15	-7.28012175578624	
16.16	-7.42095894366503	16.16	-7.68482282711193	
16.17	-6.38463820517063	16.17	-6.74052032735199	
16.18	-7.42095894366503	16.18	-7.77475639851764	
16.19	-6.65498274564743	16.19	-6.87542068446055	
16.2	-7.24072925001383	16.2	-7.63985604140908	
16.21	-6.51981047540903	16.21	-6.8304538987577	
16.22	-7.24072925001383	16.22	-7.59488925570622	
16.23	-6.29452335834503	16.23	-6.56065318454057	
16.24	-7.06049955636263	16.24	-7.32508854148909	
16.25	-6.92532728612423	16.25	-6.9203874701634	
16.26	-6.74509759247303	16.26	-7.01032104156911	
16.27	-6.70004016906023	16.27	-6.69555354164913	
16.28	-6.24946593493223	16.28	-6.47071961313486	
16.29	-6.42969562858343	16.29	-6.65058675594628	
16.3	-5.48348973691463	16.3	-5.79621782759205	
16.31	-6.33958078175783	16.31	-6.38078604172915	
16.32	-5.84394912421703	16.32	-6.06601854180917	
16.33	-4.94280065596104	16.33	-4.94184889923781	
16.34	-5.61866200715303	16.34	-5.61635068478063	
16.35	-4.76257096230984	16.35	-4.62708139931783	
16.36	-4.53728384524584	16.36	-4.58211461361498	
16.37	-4.62739869207144	16.37	-4.62708139931783	
16.38	-4.40211157500744	16.38	-4.04251318518072	
16.39	-3.95153734087944	16.39	-3.90761282807216	
16.4	-4.08670961111784	16.4	-3.86264604236931	
16.41	-3.18556114286184	16.41	-2.82840997120366	
16.42	-3.18556114286184	16.42	-3.05324389971793	
16.43	-2.68992948532104	16.43	-2.2888085427694	
16.44	-2.46464236825705	16.44	-2.24384175706655	
16.45	-2.46464236825705	16.45	-2.01900782855228	
16.46	-1.74372359365225	16.46	-1.56933997152373	
16.47	-1.78878101706505	16.47	-1.29953925730661	
16.48	-1.02280481904745	16.48	-0.714971043169498	
16.49	-1.06786224246025	16.49	-0.62503747176379	
16.5	0.0135159194469452	16.5	0.544098956510425	
16.51	-0.0765989273786545	16.51	0.184364670887589	
16.52	1.13995150476694	16.52	1.44343467056751	
16.53	0.734434694051743	16.53	1.17363395635039	
16.54	0.644319847226143	16.54	1.21860074205324	
16.55	1.45535346865654	16.55	1.93806931329891	
16.56	2.04109997302294	16.56	2.70250467024744	
16.57	2.04109997302294	16.57	2.47767074173316	
16.58	3.21259298175573	16.58	3.64680717000738	
16.59	2.26638709008694	16.59	2.97230538446456	
16.6	3.12247813493013	16.6	3.64680717000738	
16.61	2.94224844127893	16.61	3.60184038430452	
16.62	4.29397114366293	16.62	4.86091038398445	
16.63	3.84339690953493	16.63	4.36627574125305	
16.64	3.93351175636053	16.64	4.81594359828159	
16.65	5.24017703533173	16.65	5.80521288374439	
16.66	4.33902856707573	16.66	5.04077752679586	
16.67	5.10500476509333	16.67	5.98508002655581	
16.68	5.51052157580853	16.68	6.11998038366437	
16.69	5.05994734168053	16.69	5.98508002655581	
16.7	6.32155519723892	16.7	6.92938252631575	
16.71	5.60063642263412	16.71	6.25488074077293	
16.72	5.55557899922132	16.72	6.3897810978815	
16.73	6.86224427819252	16.73	7.42401716904715	
16.74	6.05121065676212	16.74	6.70454859780148	
16.75	6.23144035041332	16.75	7.15421645483002	
16.76	6.50178489089012	16.76	7.15421645483002	
16.77	6.00615323334932	16.77	6.74951538350433	
16.78	6.68201458454132	16.78	7.24415002623573	
16.79	6.09626808017492	16.79	6.88441574061289	
16.8	7.49304820597172	16.8	8.05355216888711	
16.81	6.36661262065172	16.81	6.9743493120186	
16.82	7.35787593573332	16.82	7.9636185974814	
16.83	6.45672746747732	16.83	6.92938252631575	
16.84	6.54684231430292	16.84	7.33408359764144	
16.85	6.36661262065172	16.85	6.83944895491004	
16.86	6.59189973771572	16.86	7.28911681193858	
16.87	6.23144035041332	16.87	6.65958181209862	
16.88	5.73580869287252	16.88	6.4797146692872	
16.89	5.91603838652372	16.89	6.43474788358435	
16.9	5.42040672898293	16.9	5.98508002655581	
16.91	5.82592353969812	16.91	6.20991395507008	
16.92	5.05994734168053	16.92	5.62534574093297	
16.93	5.55557899922132	16.93	5.94011324085295	
16.94	4.60937310755253	16.94	5.13071109820157	
16.95	4.47420083731413	16.95	5.08574431249872	
16.96	5.42040672898293	16.96	5.62534574093297	
16.97	4.29397114366293	16.97	4.50117609836161	
16.98	3.66316721588373	16.98	4.18640859844163	
16.99	3.75328206270933	16.99	4.00654145563021	
17	3.34776525199413	17	3.78170752711594	
17.01	3.12247813493013	17.01	3.19713931297883	
17.02	2.35650193691254	17.02	2.74747145595029	
17.03	2.98730586469173	17.03	3.24210609868169	
17.04	1.99604254961014	17.04	2.07296967040747	
17.05	1.99604254961014	17.05	2.25283681321889	
17.06	1.50041089206934	17.06	1.48840145627037	
17.07	1.09489408135414	17.07	1.03873359924182	
17.08	0.373975306749344	17.08	0.589065742213279	
17.09	1.36523862183094	17.09	1.17363395635039	
17.1	0.0135159194469452	17.1	-0.130402829032391	
17.11	-0.572230584919453	17.11	-0.445170328952372	
17.12	-0.572230584919453	17.12	-0.714971043169498	
17.13	-1.38326420634985	17.13	-1.38947282871231	
17.14	-0.527173161506653	17.14	-0.804904614575207	
17.15	-1.87889586389065	17.15	-2.01900782855228	
17.16	-1.65360874682665	17.16	-1.7042403286323	
17.17	-2.41958494484425	17.17	-2.60357604268938	
17.18	-1.74372359365225	17.18	-2.15390818566084	
17.19	-3.00533144921064	17.19	-3.2780778282322	
17.2	-2.64487206190825	17.2	-2.91834354260936	
17.21	-3.59107795357704	17.21	-3.95257961377501	
17.22	-3.68119280040264	17.22	-3.86264604236931	
17.23	-4.17682445794344	17.23	-4.58211461361498	
17.24	-4.76257096230984	17.24	-4.8519153278321	
17.25	-4.35705415159464	17.25	-4.62708139931783	
17.26	-5.03291550278664	17.26	-5.48145032767206	
17.27	-4.85268580913544	17.27	-5.21164961345494	
17.28	-5.43843231350183	17.28	-5.93111818470061	
17.29	-6.06923624128103	17.29	-6.3358192560263	
17.3	-5.88900654762983	17.3	-6.38078604172915	
17.31	-6.33958078175783	17.31	-6.74052032735199	
17.32	-5.88900654762983	17.32	-6.38078604172915	
17.33	-6.88026986271143	17.33	-7.23515497008339	
17.34	-5.61866200715303	17.34	-6.20091889891773	
17.35	-6.65498274564743	17.35	-7.19018818438053	
17.36	-6.97038470953703	17.36	-7.23515497008339	
17.37	-6.83521243929863	17.37	-7.37005532719195	
17.38	-7.24072925001383	17.38	-7.59488925570622	
17.39	-6.42969562858343	17.39	-6.87542068446055	
17.4	-7.33084409683943	17.4	-7.77475639851764	
17.41	-7.33084409683943	17.41	-7.63985604140908	
17.42	-6.92532728612423	17.42	-7.45998889859766	
17.43	-7.37590152025223	17.43	-7.63985604140908	
17.44	-6.83521243929863	17.44	-7.4150221128948	
17.45	-7.28578667342663	17.45	-7.72978961281478	
17.46	-5.93406397104263	17.46	-6.51568639883772	
17.47	-7.01544213294983	17.47	-7.45998889859766	
17.48	-6.47475305199623	17.48	-6.96535425586626	
17.49	-6.65498274564743	17.49	-7.05528782727197	
17.5	-5.93406397104263	17.5	-6.42575282743201	
17.51	-6.42969562858343	17.51	-6.74052032735199	
17.52	-5.93406397104263	17.52	-6.3358192560263	
17.53	-6.06923624128103	17.53	-6.38078604172915	
17.54	-5.43843231350183	17.54	-5.75125104188919	
17.55	-5.70877685397863	17.55	-5.79621782759205	
17.56	-5.12303034961224	17.56	-5.48145032767206	
17.57	-5.12303034961224	17.57	-5.21164961345494	
17.58	-4.49222642183304	17.58	-4.80694854212925	
17.59	-4.53728384524584	17.59	-4.8519153278321	
17.6	-3.50096310675144	17.6	-3.59284532815218	
17.61	-3.86142249405384	17.61	-4.08747997088358	
17.62	-3.05038887262344	17.62	-3.32304461393505	
17.63	-3.23061856627464	17.63	-3.36801139963791	
17.64	-2.01406813412905	17.64	-2.19887497136369	
17.65	-2.64487206190825	17.65	-2.73847639979795	
17.66	-1.87889586389065	17.66	-1.83914068574086	
17.67	-2.05912555754185	17.67	-2.10894139995798	
17.68	-1.02280481904745	17.68	-0.93980497168377	
17.69	-1.06786224246025	17.69	-1.11967211449519	
17.7	-1.11291966587305	17.7	-0.894838185980916	
17.71	0.554205000400543	17.71	0.544098956510425	
17.72	-0.0315415039658546	17.72	0.0494643137790263	
17.73	0.0135159194469452	17.73	0.0944310994818807	
17.74	1.36523862183094	17.74	1.53336824197322	
17.75	0.959721811115742	17.75	1.03873359924182	
17.76	1.41029604524374	17.76	1.75820217048749	
17.77	1.68064058572054	17.77	1.89310252759606	
17.78	2.44661678373814	17.78	2.79243824165314	
17.79	2.08615739643574	17.79	2.3427703846246	
17.8	3.34776525199413	17.8	3.60184038430452	
17.81	2.49167420715094	17.81	2.92733859876171	
17.82	3.48293752223253	17.82	3.8266743128188	
17.83	3.07742071151733	17.83	3.60184038430452	
17.84	4.42914341390133	17.84	4.95084395539016	
17.85	4.29397114366293	17.85	4.72601002687588	
17.86	4.02362660318613	17.86	4.45620931265876	
17.87	5.05994734168053	17.87	5.76024609804153	
17.88	4.38408599048853	17.88	4.99581074109301	
17.89	5.33029188215733	17.89	6.03004681225866	
17.9	5.10500476509333	17.9	5.58037895523012	
17.91	5.60063642263412	17.91	6.34481431217864	
17.92	5.60063642263412	17.92	6.16494716936722	
17.93	6.72707200795412	17.93	7.24415002623573	
17.94	5.82592353969812	17.94	6.43474788358435	
17.95	6.90730170160532	17.95	7.42401716904715	
17.96	6.05121065676212	17.96	6.65958181209862	
17.97	6.05121065676212	17.97	6.92938252631575	
17.98	6.95235912501812	17.98	7.60388431185856	
17.99	6.00615323334932	17.99	6.74951538350433	
18	6.68201458454132	18	7.46898395475	
18.01	6.32155519723892	18.01	6.9743493120186	
18.02	6.95235912501812	18.02	7.69381788326427	
18.03	6.50178489089012	18.03	7.10924966912717	
18.04	6.86224427819252	18.04	7.69381788326427	
18.05	6.41167004406452	18.05	7.06428288342431	
18.06	6.23144035041332	18.06	7.06428288342431	
18.07	6.23144035041332	18.07	6.92938252631575	
18.08	6.41167004406452	18.08	7.28911681193858	
18.09	6.18638292700052	18.09	6.79448216920719	
18.1	5.78086611628532	18.1	6.43474788358435	
18.11	5.33029188215733	18.11	6.11998038366437	
18.12	6.23144035041332	18.12	6.74951538350433	
18.13	4.92477507144213	18.13	5.67031252663583	
18.14	5.28523445874453	18.14	5.8951464551501	
18.15	4.42914341390133	18.15	5.22064466960728	
18.16	4.74454537779093	18.16	5.35554502671584	
18.17	4.20385629683733	18.17	4.77097681257874	
18.18	4.29397114366293	18.18	4.81594359828159	
18.19	3.57305236905813	18.19	4.36627574125305	
18.2	4.69948795437813	18.2	5.08574431249872	
18.21	3.43788009881973	18.21	3.9166078842245	
18.22	3.25765040516853	18.22	4.00654145563021	
18.23	2.76201874762774	18.23	3.15217252727598	
18.24	3.25765040516853	18.24	3.60184038430452	
18.25	1.99604254961014	18.25	2.38773717032745	
18.26	1.50041089206934	18.26	2.11793645611033	
18.27	1.95098512619734	18.27	2.20787002751604	
18.28	1.32018119841814	18.28	1.80316895619035	
18.29	0.689377270638943	18.29	0.948800027836114	
18.3	1.18500892817974	18.3	1.53336824197322	
18.31	0.148688189685345	18.31	0.319265027996153	
18.32	0.689377270638943	18.32	0.813899670727551	
18.33	-0.527173161506653	18.33	-0.355236757546663	
18.34	-0.437058314681053	18.34	-0.265303186140954	
18.35	-1.15797708928585	18.35	-0.984771757386625	
18.36	-1.74372359365225	18.36	-1.61430675722659	
18.37	-1.06786224246025	18.37	-1.07470532879233	
18.38	-2.50969979166985	18.38	-2.46867568558082	
18.39	-1.83383844047785	18.39	-1.794173900038	
18.4	-2.91521660238504	18.4	-2.96331032831222	
18.41	-3.59107795357704	18.41	-3.41297818534076	
18.42	-3.54602053016424	18.42	-3.59284532815218	
18.43	-4.17682445794344	18.43	-4.08747997088358	
18.44	-4.17682445794344	18.44	-4.267347113695	
18.45	-4.31199672818184	18.45	-4.267347113695	
18.46	-4.80762838572264	18.46	-4.94184889923781	
18.47	-4.44716899842024	18.47	-4.44721425650641	
18.48	-5.21314519643784	18.48	-5.52641711337492	
18.49	-5.66371943056583	18.49	-5.66131747048348	
18.5	-5.57360458374023	18.5	-5.8411846132949	
18.51	-5.79889170080423	18.51	-5.79621782759205	
18.52	-6.11429366469383	18.52	-6.47071961313486	
18.53	-6.11429366469383	18.53	-6.15595211321488	
18.54	-6.15935108810663	18.54	-6.51568639883772	
18.55	-6.60992532223463	18.55	-6.96535425586626	
18.56	-6.97038470953703	18.56	-7.19018818438053	
18.57	-6.42969562858343	18.57	-6.87542068446055	
18.58	-7.15061440318823	18.58	-7.32508854148909	
18.59	-6.33958078175783	18.59	-6.56065318454057	
18.6	-6.92532728612423	18.6	-7.4150221128948	
18.61	-7.15061440318823	18.61	-7.37005532719195	
18.62	-6.97038470953703	18.62	-7.45998889859766	
18.63	-6.88026986271143	18.63	-7.14522139867768	
18.64	-6.97038470953703	18.64	-7.50495568430051	
18.65	-7.15061440318823	18.65	-7.37005532719195	
18.66	-5.93406397104263	18.66	-6.47071961313486	
18.67	-6.79015501588583	18.67	-7.37005532719195	
18.68	-6.65498274564743	18.68	-6.87542068446055	
18.69	-6.47475305199623	18.69	-7.05528782727197	
18.7	-6.06923624128103	18.7	-6.38078604172915	
18.71	-6.33958078175783	18.71	-6.87542068446055	
18.72	-5.66371943056583	18.72	-5.97608497040346	
18.73	-5.88900654762983	18.73	-6.42575282743201	
18.74	-4.98785807937384	18.74	-5.52641711337492	
18.75	-5.61866200715303	18.75	-6.15595211321488	
18.76	-4.40211157500744	18.76	-5.03178247064352	
18.77	-5.34831746667624	18.77	-5.8411846132949	
18.78	-4.17682445794344	18.78	-4.62708139931783	
18.79	-4.53728384524584	18.79	-5.07674925634637	
18.8	-4.35705415159464	18.8	-4.58211461361498	
18.81	-3.86142249405384	18.81	-4.3572806851007	
18.82	-3.95153734087944	18.82	-4.40224747080356	
18.83	-3.77130764722824	18.83	-3.99754639947787	
18.84	-2.41958494484425	18.84	-2.96331032831222	
18.85	-3.18556114286184	18.85	-3.45794497104362	
18.86	-1.65360874682665	18.86	-2.06397461425513	
18.87	-2.19429782778025	18.87	-2.64854282839224	
18.88	-2.10418298095465	18.88	-2.33377532847226	
18.89	-1.15797708928585	18.89	-1.56933997152373	
18.9	-1.56349390000105	18.9	-1.7042403286323	
18.91	-0.121656350791454	18.91	-0.355236757546663	
18.92	-0.752460278570652	18.92	-0.93980497168377	
18.93	0.599262423813343	18.93	0.274298242293298	
18.94	-0.121656350791454	18.94	-0.310269971843809	
18.95	1.45535346865654	18.95	1.12866717064753	
18.96	0.779492117464542	18.96	0.544098956510425	
18.97	1.23006635159254	18.97	1.39846788486466	
18.98	1.41029604524374	18.98	1.26356752775609	
18.99	1.63558316230774	18.99	1.80316895619035	
19	2.31144451349974	19	2.20787002751604	
19.01	2.44661678373814	19.01	2.70250467024744	
19.02	2.98730586469173	19.02	2.92733859876171	
19.03	2.76201874762774	19.03	3.01727217016742	
19.04	3.52799494564533	19.04	3.55687359860167	
19.05	3.43788009881973	19.05	3.73674074141309	
19.06	3.79833948612213	19.06	3.96157466992736	
19.07	4.87971764802933	19.07	5.22064466960728	
19.08	4.56431568413973	19.08	4.72601002687588	
19.09	4.42914341390133	19.09	4.81594359828159	
19.1	4.83466022461653	19.1	5.08574431249872	
19.11	6.05121065676212	19.11	6.34481431217864	
19.12	5.01488991826773	19.12	5.4005118124187	
19.13	6.45672746747732	19.13	6.61461502639577	
19.14	5.64569384604692	19.14	5.98508002655581	
19.15	5.82592353969812	19.15	6.43474788358435	
19.16	6.05121065676212	19.16	6.3897810978815	
19.17	6.90730170160532	19.17	7.33408359764144	
19.18	6.27649777382612	19.18	6.65958181209862	
19.19	5.87098096311092	19.19	6.52468145499006	
19.2	7.22270366549492	19.2	7.64885109756142	
19.21	6.00615323334932	19.21	6.70454859780148	
19.22	7.17764624208212	19.22	7.69381788326427	
19.23	6.32155519723892	19.23	6.88441574061289	
19.24	7.08753139525652	19.24	7.73878466896713	
19.25	6.45672746747732	19.25	6.9743493120186	
19.26	6.05121065676212	19.26	6.79448216920719	
19.27	6.32155519723892	19.27	6.88441574061289	
19.28	5.91603838652372	19.28	6.56964824069291	
19.29	6.59189973771572	19.29	7.15421645483002	
19.3	5.78086611628532	19.3	6.43474788358435	
19.31	6.27649777382612	19.31	7.01931609772146	
19.32	5.69075126945972	19.32	6.25488074077293	
19.33	5.15006218850613	19.33	5.98508002655581	
19.34	5.19511961191893	19.34	6.16494716936722	
19.35	6.09626808017492	19.35	6.61461502639577	
19.36	4.60937310755253	19.36	5.31057824101299	
19.37	5.51052157580853	19.37	6.07501359796152	
19.38	4.60937310755253	19.38	5.22064466960728	
19.39	3.97856917977333	19.39	4.72601002687588	
19.4	4.06868402659893	19.4	4.72601002687588	
19.41	3.66316721588373	19.41	4.54614288406447	
19.42	3.43788009881973	19.42	4.05150824133307	
19.43	2.80707617104053	19.43	3.64680717000738	
19.44	2.98730586469173	19.44	3.60184038430452	
19.45	2.17627224326134	19.45	3.01727217016742	
19.46	2.22132966667414	19.46	2.837405027356	
19.47	1.50041089206934	19.47	2.3427703846246	
19.48	2.35650193691254	19.48	2.837405027356	
19.49	0.914664387702942	19.49	1.48840145627037	
19.5	1.59052573889494	19.5	2.07296967040747	
19.51	0.509147576987743	19.51	0.948800027836114	
19.52	0.373975306749344	19.52	1.12866717064753	
19.53	-0.437058314681053	19.53	0.0944310994818807	
19.54	-0.662345431745052	19.54	0.0494643137790263	
19.55	0.148688189685345	19.55	0.544098956510425	
19.56	-1.38326420634985	19.56	-0.93980497168377	
19.57	-0.707402855157852	19.57	-0.355236757546663	
19.58	-2.10418298095465	19.58	-1.65927354292944	
19.59	-1.20303451269865	19.59	-0.894838185980916	
19.6	-2.91521660238504	19.6	-2.46867568558082	
19.61	-2.68992948532104	19.61	-2.42370889987797	
19.62	-3.41084825992584	19.62	-2.87337675690651	
19.63	-3.45590568333864	19.63	-3.14317747112364	
19.64	-3.68119280040264	19.64	-3.23311104252934	
19.65	-4.04165218770504	19.65	-3.86264604236931	
19.66	-4.53728384524584	19.66	-4.08747997088358	
19.67	-4.49222642183304	19.67	-4.3572806851007	
19.68	-4.89774323254824	19.68	-4.49218104220927	
19.69	-5.21314519643784	19.69	-5.12171604204923	
19.7	-4.89774323254824	19.7	-4.71701497072354	
19.71	-5.61866200715303	19.71	-5.57138389907777	
19.72	-6.02417881786823	19.72	-5.75125104188919	
19.73	-5.97912139445543	19.73	-5.97608497040346	
19.74	-6.47475305199623	19.74	-6.15595211321488	
19.75	-6.24946593493223	19.75	-6.29085247032344	
19.76	-6.74509759247303	19.76	-6.65058675594628	
19.77	-5.88900654762983	19.77	-5.93111818470061	
19.78	-6.88026986271143	19.78	-7.01032104156911	
19.79	-6.02417881786823	19.79	-6.11098532751203	
19.8	-6.88026986271143	19.8	-7.01032104156911	
19.81	-7.42095894366503	19.81	-7.45998889859766	
19.82	-6.88026986271143	19.82	-7.14522139867768	
19.83	-7.46601636707783	19.83	-7.50495568430051	
19.84	-6.24946593493223	19.84	-6.60561997024342	
19.85	-7.42095894366503	19.85	-7.59488925570622	
19.86	-6.24946593493223	19.86	-6.65058675594628	
19.87	-7.37590152025223	19.87	-7.54992247000337	
19.88	-6.79015501588583	19.88	-7.14522139867768	
19.89	-6.33958078175783	19.89	-6.42575282743201	
19.9	-5.75383427739143	19.9	-6.29085247032344	
19.91	-6.47475305199623	19.91	-6.9203874701634	
19.92	-5.57360458374023	19.92	-5.93111818470061	
19.93	-6.15935108810663	19.93	-6.65058675594628	
19.94	-6.33958078175783	19.94	-6.69555354164913	
19.95	-6.20440851151943	19.95	-6.47071961313486	
19.96	-5.57360458374023	19.96	-6.06601854180917	
19.97	-5.43843231350183	19.97	-5.61635068478063	
19.98	-5.21314519643784	19.98	-5.70628425618634	
19.99	-5.03291550278664	19.99	-5.21164961345494	
